Division,Year,Season,Rain,Tmax,Tmin,Tmean,RH,Sunshine,Cloud,Wind,TempRange
Khulna,1983,Aus,2666.0,36.800000000000004,24.983333333333334,30.891666666666666,77.66666666666667,75.00666666666666,4.658333333333333,3.525,11.81666666666667
Khulna,1983,Boro,452.0,32.422222222222224,16.08888888888889,24.255555555555556,68.88888888888889,67.42,1.9777777777777779,1.9888888888888887,16.333333333333336
Khulna,1984,Aman,1920.0,33.233333333333334,20.779999999999998,27.006666666666668,78.93333333333334,97.2,3.8,2.1866666666666665,12.453333333333337
Khulna,1984,Aus,4008.0,36.916666666666664,25.275000000000002,31.095833333333335,81.25,68.8,5.5,5.016666666666667,11.641666666666662
Khulna,1984,Boro,127.0,32.77777777777778,14.655555555555557,23.716666666666665,67.0,73.8,1.8333333333333333,2.611111111111111,18.12222222222222
Khulna,1985,Aman,2089.0,33.39333333333333,21.12,27.256666666666668,79.26666666666667,101.0,3.8066666666666666,2.04,12.27333333333333
Khulna,1985,Aus,2132.0,37.291666666666664,25.366666666666664,31.329166666666666,78.5,76.1,5.133333333333334,3.9,11.925
Khulna,1985,Boro,201.0,33.78888888888889,16.655555555555555,25.22222222222222,69.11111111111111,71.5,2.1666666666666665,2.4555555555555557,17.133333333333336
Khulna,1986,Aman,3495.0,33.58,21.586666666666666,27.583333333333332,81.8,90.5,4.013333333333333,1.7866666666666666,11.993333333333332
Khulna,1986,Aus,2793.0,37.833333333333336,24.683333333333334,31.258333333333336,79.0,74.89999999999999,4.8500000000000005,3.0749999999999997,13.150000000000002
Khulna,1986,Boro,40.0,34.25555555555556,15.344444444444443,24.799999999999997,64.33333333333333,69.89999999999999,1.6777777777777778,1.8777777777777775,18.91111111111112
Khulna,1987,Aman,2746.0,33.89333333333334,21.793333333333333,27.843333333333337,80.13333333333334,93.1,3.96,1.5266666666666666,12.100000000000005
Khulna,1987,Aus,2690.0,38.44166666666667,25.391666666666666,31.916666666666668,78.16666666666667,73.60000000000001,4.8500000000000005,2.85,13.050000000000004
Khulna,1987,Boro,141.0,33.86666666666667,15.844444444444443,24.855555555555554,67.88888888888889,73.8,1.5555555555555556,1.8555555555555554,18.022222222222226
Khulna,1988,Aman,1841.0,33.31333333333333,21.779999999999998,27.546666666666667,80.33333333333333,96.3,3.9266666666666667,1.56,11.533333333333335
Khulna,1988,Aus,3774.0,37.09166666666667,25.675,31.383333333333336,79.5,67.8,5.45,3.158333333333333,11.416666666666668
Khulna,1988,Boro,279.0,32.77777777777778,16.08888888888889,24.433333333333334,70.55555555555556,68.7,1.8333333333333333,1.3777777777777778,16.68888888888889
Khulna,1989,Aman,3287.449275362319,33.036,21.44,27.238000000000003,83.25777777777778,158.76410256410256,3.4686153846153847,1.128,11.596
Khulna,1989,Aus,3904.541062801932,37.825,25.77,31.797500000000003,79.35,126.0974358974359,4.697391304347827,2.81,12.055000000000003
Khulna,1989,Boro,151.95169082125602,32.68,14.94,23.81,68.80740740740741,120.9025641025641,1.2562318840579711,1.3,17.740000000000002
Khulna,1990,Aman,3604.449275362319,33.348,21.648000000000003,27.498,83.61777777777777,151.96410256410257,3.672615384615385,1.22,11.699999999999996
Khulna,1990,Aus,4496.541062801933,35.864999999999995,25.405,30.635,82.0,117.1974358974359,4.957391304347826,2.21,10.459999999999994
Khulna,1990,Boro,822.9516908212561,32.56666666666667,16.06,24.313333333333333,76.27407407407408,108.20256410256411,1.922898550724638,0.9466666666666667,16.50666666666667
Khulna,1991,Aman,4287.666666666667,33.452,21.336,27.394000000000002,84.17777777777778,142.16410256410256,3.888615384615385,0.9079999999999999,12.116
Khulna,1991,Aus,4383.888888888889,36.83,25.78,31.305,81.0,114.7974358974359,5.09,2.4899999999999998,11.049999999999997
Khulna,1991,Boro,436.77777777777777,33.84,16.686666666666667,25.263333333333332,74.60740740740741,114.40256410256411,1.5933333333333335,0.9866666666666667,17.153333333333336
Khulna,1992,Aman,2623.6666666666665,33.556,21.092,27.324,83.17777777777778,157.86410256410255,3.308615384615385,1.044,12.463999999999999
Khulna,1992,Aus,3600.8888888888887,38.195,25.02,31.607499999999998,79.15,124.7974358974359,4.3549999999999995,2.1550000000000002,13.175
Khulna,1992,Boro,619.7777777777778,31.913333333333334,16.093333333333334,24.003333333333334,75.4074074074074,111.6025641025641,1.4066666666666667,1.0666666666666667,15.82
Khulna,1993,Aman,3572.6666666666665,33.132,21.691999999999997,27.412,83.77777777777777,148.76410256410256,3.5406153846153847,1.016,11.440000000000001
Khulna,1993,Aus,4729.888888888889,36.305,25.020000000000003,30.6625,81.6,121.3974358974359,4.84,2.255,11.284999999999997
Khulna,1993,Boro,784.7777777777778,33.346666666666664,15.493333333333332,24.42,73.27407407407408,113.50256410256411,1.3,1.1,17.85333333333333
Khulna,1994,Aman,2780.6666666666665,33.52,21.36,27.44,79.69777777777777,155.46410256410257,3.2526153846153845,0.932,12.160000000000004
Khulna,1994,Aus,4156.888888888889,37.44,25.44,31.439999999999998,80.0,118.99743589743589,4.63,1.86,11.999999999999996
Khulna,1994,Boro,228.77777777777777,32.906666666666666,16.033333333333335,24.470000000000002,72.4074074074074,113.3025641025641,1.2666666666666666,1.12,16.87333333333333
Khulna,1995,Aman,4391.666666666667,33.42,21.664,27.541999999999998,82.05777777777777,150.06410256410257,3.4806153846153847,1.012,11.756
Khulna,1995,Aus,3883.8888888888887,38.08,26.130000000000003,32.105000000000004,79.55,113.6974358974359,4.525,1.975,11.949999999999996
Khulna,1995,Boro,461.77777777777777,32.72666666666667,15.24,23.983333333333334,70.34074074074074,110.6025641025641,1.646666666666667,0.7666666666666667,17.486666666666665
Khulna,1996,Aman,3726.6666666666665,33.496,21.131999999999998,27.314,82.69777777777777,157.86410256410255,3.268615384615385,0.784,12.364000000000004
Khulna,1996,Aus,4232.888888888889,37.57,25.27,31.419999999999998,80.9,125.7974358974359,4.505,1.69,12.3
Khulna,1996,Boro,256.77777777777777,32.54666666666667,16.446666666666665,24.496666666666666,75.2074074074074,119.8025641025641,1.3866666666666667,0.9066666666666666,16.1
Khulna,1997,Aman,3904.6666666666665,33.608000000000004,21.428,27.518,83.49777777777777,152.16410256410256,3.5366153846153843,0.92,12.180000000000003
Khulna,1997,Aus,4706.888888888889,36.725,24.395,30.560000000000002,81.4,122.9974358974359,4.779999999999999,1.7600000000000002,12.330000000000002
Khulna,1997,Boro,640.7777777777778,31.733333333333334,15.6,23.666666666666668,74.80740740740741,114.50256410256411,1.6733333333333333,0.8933333333333333,16.133333333333333
Khulna,1998,Aman,4224.666666666667,34.236,22.508000000000003,28.372,84.33777777777777,151.46410256410257,3.3766153846153846,0.8240000000000001,11.727999999999994
Khulna,1998,Aus,3784.8888888888887,37.205,25.875,31.54,81.35,120.0974358974359,4.715,1.6800000000000002,11.329999999999998
Khulna,1998,Boro,1164.7777777777778,31.86,15.566666666666666,23.71333333333333,77.07407407407408,107.20256410256411,2.1666666666666665,0.86,16.293333333333333
Khulna,1999,Aman,4419.666666666667,33.144,21.588,27.366,84.01777777777778,150.36410256410255,3.620615384615385,0.892,11.555999999999997
Khulna,1999,Aus,4044.8888888888887,37.695,25.615,31.655,81.3,124.9974358974359,4.6450000000000005,1.9,12.080000000000002
Khulna,1999,Boro,60.77777777777778,34.28666666666666,16.133333333333333,25.209999999999997,72.60740740740741,122.50256410256411,0.8866666666666667,0.9666666666666667,18.15333333333333
Khulna,2000,Aman,3986.6666666666665,33.544000000000004,21.764,27.654,82.89777777777778,166.06410256410257,3.132615384615385,0.74,11.780000000000005
Khulna,2000,Aus,4667.888888888889,36.95,25.18,31.064999999999998,81.5,129.2974358974359,4.875,1.7399999999999998,11.770000000000003
Khulna,2000,Boro,238.77777777777777,31.733333333333334,15.573333333333332,23.653333333333332,73.54074074074074,118.00256410256411,1.82,0.9133333333333333,16.160000000000004
Khulna,2001,Aman,3011.6666666666665,33.76,22.236,27.998,84.17777777777778,156.73333333333335,3.492,0.62,11.523999999999997
Khulna,2001,Aus,5094.888888888889,36.245,25.27,30.7575,82.1,116.66666666666667,4.82,1.46,10.974999999999998
Khulna,2001,Boro,384.77777777777777,32.666666666666664,15.379999999999999,24.023333333333333,72.54074074074074,123.23333333333333,1.1,0.6933333333333334,17.286666666666665
Khulna,2002,Aman,4175.666666666667,33.756,21.752,27.754,84.45777777777778,159.83333333333334,3.34,0.6,12.004000000000001
Khulna,2002,Aus,6660.888888888889,37.925,25.465,31.695,81.4,120.36666666666666,5.015,1.465,12.459999999999997
Khulna,2002,Boro,193.77777777777777,33.34,16.32,24.83,73.2074074074074,118.93333333333334,1.46,0.6333333333333333,17.020000000000003
Khulna,2003,Aman,3933.0,33.36,22.004,27.682,84.6,152.4,3.3960000000000004,0.58,11.355999999999998
Khulna,2003,Aus,3847.0,37.43,25.855,31.642500000000002,80.4,130.3,4.51,1.46,11.575
Khulna,2003,Boro,677.0,31.986666666666668,15.473333333333333,23.73,76.6,116.6,1.54,0.6533333333333334,16.513333333333335
Khulna,2004,Aman,5961.0,33.172000000000004,21.592,27.381999999999998,84.0,157.1,3.128,0.728,11.580000000000005
Khulna,2004,Aus,4318.0,37.435,25.645,31.54,80.3,125.3,4.654999999999999,1.46,11.790000000000003
Khulna,2004,Boro,30.0,33.626666666666665,16.293333333333333,24.959999999999997,75.53333333333333,111.7,1.3933333333333333,0.7933333333333333,17.333333333333332
Khulna,2005,Aman,4678.0,33.328,21.7,27.514,84.28,146.1,3.58,0.524,11.628000000000004
Khulna,2005,Aus,4145.0,38.335,25.935000000000002,32.135000000000005,80.2,135.7,4.385,1.4049999999999998,12.399999999999999
Khulna,2005,Boro,707.0,33.2,17.173333333333336,25.186666666666667,76.46666666666667,114.3,1.8533333333333333,0.8733333333333333,16.026666666666667
Khulna,2006,Aman,4108.0,33.54,21.86,27.7,83.68,143.8,3.3,0.596,11.68
Khulna,2006,Aus,4875.0,37.38,25.79,31.585,81.1,117.3,4.59,1.155,11.590000000000003
Khulna,2006,Boro,45.0,35.74666666666667,16.76,26.253333333333334,72.53333333333333,114.4,0.8066666666666666,0.36666666666666664,18.986666666666668
Khulna,2007,Aman,4112.0,33.348,21.808000000000003,27.578000000000003,84.4,144.4,3.44,0.584,11.539999999999996
Khulna,2007,Aus,5303.0,37.39,25.65,31.52,80.85,124.39999999999999,4.68,1.23,11.740000000000002
Khulna,2007,Boro,470.0,32.60666666666667,15.606666666666666,24.10666666666667,75.93333333333334,100.1,1.2266666666666666,0.38666666666666666,17.000000000000004
Khulna,2008,Aman,3704.0,33.344,21.84,27.592,84.2,118.5,3.116,0.484,11.504000000000001
Khulna,2008,Aus,4207.0,36.935,25.240000000000002,31.0875,81.05,118.2,4.7,1.15,11.695
Khulna,2008,Boro,657.0,32.166666666666664,16.220000000000002,24.19333333333333,77.33333333333333,99.1,1.88,0.5399999999999999,15.946666666666662
Khulna,2009,Aman,4308.666666666667,33.72313043478261,21.42208695652174,27.572608695652175,82.85777777777777,140.23333333333335,3.1239999999999997,1.6697391304347826,12.301043478260873
Khulna,2009,Aus,3682.8888888888887,38.72608695652174,25.850217391304348,32.28815217391305,78.8,125.86666666666667,4.18,3.1578260869565216,12.875869565217393
Khulna,2009,Boro,121.77777777777777,33.3336231884058,16.5431884057971,24.93840579710145,74.67407407407407,106.63333333333334,1.1,1.8469565217391304,16.790434782608703
Khulna,2010,Aman,3530.6666666666665,33.94713043478261,22.078086956521737,28.012608695652176,82.61777777777777,143.83333333333334,3.3560000000000003,1.7897391304347827,11.86904347826087
Khulna,2010,Aus,3670.8888888888887,37.72608695652174,26.31521739130435,32.02065217391304,79.5,119.06666666666666,4.64,3.167826086956522,11.41086956521739
Khulna,2010,Boro,85.77777777777777,33.186956521739134,16.403188405797103,24.79507246376812,73.4074074074074,107.23333333333333,1.26,2.573623188405797,16.78376811594203
Khulna,2011,Aman,4212.0,33.936,21.712,27.824,83.72,130.0,2.9960000000000004,2.008,12.224
Khulna,2011,Aus,4925.0,36.93,25.28,31.105,79.85,118.0,4.515,3.29,11.649999999999999
Khulna,2011,Boro,162.0,32.42666666666666,15.333333333333334,23.88,72.8,109.5,1.1066666666666667,3.0,17.093333333333327
Khulna,2012,Aman,3756.0,33.304,21.324,27.314,84.0,142.3,3.304,2.032,11.98
Khulna,2012,Aus,3305.0,38.46,26.089999999999996,32.275,78.55,114.2,4.25,3.565,12.370000000000005
Khulna,2012,Boro,269.0,33.52,16.24,24.88,73.53333333333333,105.2,1.1466666666666667,2.76,17.280000000000005
Khulna,2013,Aman,3956.0,33.48,21.584,27.531999999999996,83.44,130.3,3.38,2.2359999999999998,11.895999999999997
Khulna,2013,Aus,4309.0,37.18,25.645,31.4125,80.25,112.2,4.720000000000001,3.505,11.535
Khulna,2013,Boro,133.0,32.84,15.18,24.01,73.13333333333334,106.3,1.1133333333333333,2.5133333333333336,17.660000000000004
Rajshahi,1948,Aman,741.328125,32.12,21.32,26.72,81.196875,33.63962264150944,3.94,0.9511111111111109,10.799999999999997
Rajshahi,1948,Aus,928.328125,35.55,24.475,30.012500000000003,78.421875,24.68867924528302,4.975,1.7004629629629628,11.074999999999996
Rajshahi,1948,Boro,44.59375,32.46666666666666,14.133333333333333,23.299999999999997,67.52083333333333,24.137735849056604,1.7,1.0796296296296297,18.33333333333333
Rajshahi,1949,Aman,741.328125,31.119999999999997,21.28,26.2,81.196875,33.63962264150944,3.4799999999999995,0.9511111111111109,9.839999999999996
Rajshahi,1949,Aus,928.328125,33.875,24.625,29.25,78.421875,24.68867924528302,5.075,1.7004629629629628,9.25
Rajshahi,1949,Boro,44.59375,30.46666666666667,14.633333333333333,22.55,67.52083333333333,24.137735849056604,0.9,1.0796296296296297,15.833333333333336
Rajshahi,1950,Aman,860.0,31.119999999999997,21.28,26.2,80.6,33.63962264150944,4.0600000000000005,0.9511111111111109,9.839999999999996
Rajshahi,1950,Aus,463.0,33.875,24.625,29.25,72.75,24.68867924528302,5.0,1.7004629629629628,9.25
Rajshahi,1950,Boro,54.0,29.900000000000002,14.566666666666668,22.233333333333334,65.33333333333333,24.137735849056604,1.4666666666666668,1.0796296296296297,15.333333333333334
Rajshahi,1951,Aman,502.0,31.119999999999997,21.28,26.2,80.4,33.63962264150944,3.8200000000000003,0.9511111111111109,9.839999999999996
Rajshahi,1951,Aus,831.0,33.875,24.625,29.25,73.0,24.68867924528302,4.875,1.7004629629629628,9.25
Rajshahi,1951,Boro,18.0,29.900000000000002,14.566666666666668,22.233333333333334,56.666666666666664,24.137735849056604,1.2333333333333332,1.0796296296296297,15.333333333333334
Rajshahi,1952,Aman,879.0,32.44,21.740000000000002,27.089999999999996,77.0,33.63962264150944,3.9799999999999995,0.9511111111111109,10.699999999999996
Rajshahi,1952,Aus,1035.0,37.45,24.3,30.875,75.25,24.68867924528302,5.25,1.7004629629629628,13.150000000000002
Rajshahi,1952,Boro,13.0,34.800000000000004,14.633333333333333,24.716666666666665,58.666666666666664,24.137735849056604,2.1,1.0796296296296297,20.16666666666667
Rajshahi,1953,Aman,576.0,31.119999999999997,21.28,26.2,79.4,33.63962264150944,3.4799999999999995,0.9511111111111109,9.839999999999996
Rajshahi,1953,Aus,375.0,33.875,24.625,29.25,80.75,24.68867924528302,5.775,1.7004629629629628,9.25
Rajshahi,1953,Boro,107.0,29.900000000000002,14.566666666666668,22.233333333333334,77.66666666666667,24.137735849056604,2.6666666666666665,1.0796296296296297,15.333333333333334
Rajshahi,1954,Aman,597.0,31.119999999999997,21.28,26.2,81.0,33.63962264150944,3.8200000000000003,0.9511111111111109,9.839999999999996
Rajshahi,1954,Aus,1257.0,37.725,25.3,31.5125,77.0,24.68867924528302,5.05,1.7004629629629628,12.425
Rajshahi,1954,Boro,36.0,31.933333333333334,14.5,23.21666666666667,65.33333333333333,24.137735849056604,1.5333333333333332,1.0796296296296297,17.433333333333334
Rajshahi,1955,Aman,1023.0,31.119999999999997,21.28,26.2,82.4,33.63962264150944,3.5799999999999996,0.9511111111111109,9.839999999999996
Rajshahi,1955,Aus,1126.0,33.875,24.625,29.25,75.5,24.68867924528302,5.025,1.7004629629629628,9.25
Rajshahi,1955,Boro,44.0,29.900000000000002,14.566666666666668,22.233333333333334,60.666666666666664,24.137735849056604,1.4666666666666668,1.0796296296296297,15.333333333333334
Rajshahi,1956,Aman,976.0,31.119999999999997,21.28,26.2,81.2,33.63962264150944,3.6399999999999997,0.9511111111111109,9.839999999999996
Rajshahi,1956,Aus,838.0,38.9,24.65,31.775,79.5,24.68867924528302,5.125,1.7004629629629628,14.25
Rajshahi,1956,Boro,58.0,33.699999999999996,13.9,23.8,67.33333333333333,24.137735849056604,1.4000000000000001,1.0796296296296297,19.799999999999997
Rajshahi,1957,Aman,453.0,32.54,21.28,26.910000000000004,78.6,33.63962264150944,2.76,0.9511111111111109,11.259999999999998
Rajshahi,1957,Aus,777.0,33.875,24.625,29.25,70.25,24.68867924528302,4.125,1.7004629629629628,9.25
Rajshahi,1957,Boro,115.0,31.099999999999998,14.566666666666668,22.833333333333332,68.0,24.137735849056604,1.6666666666666667,1.0796296296296297,16.53333333333333
Rajshahi,1958,Aman,833.0,32.58,21.96,27.27,82.0,33.63962264150944,3.3200000000000003,0.9511111111111109,10.619999999999997
Rajshahi,1958,Aus,697.0,41.4,25.35,33.375,74.25,24.68867924528302,4.1,1.7004629629629628,16.049999999999997
Rajshahi,1958,Boro,304.0,37.03333333333333,14.5,25.766666666666666,59.666666666666664,24.137735849056604,1.4000000000000001,1.0796296296296297,22.53333333333333
Rajshahi,1959,Aman,1667.0,33.94,21.240000000000002,27.589999999999996,82.8,33.63962264150944,3.5199999999999996,0.9511111111111109,12.699999999999996
Rajshahi,1959,Aus,641.0,38.1,25.075000000000003,31.5875,82.25,24.68867924528302,4.65,1.7004629629629628,13.024999999999999
Rajshahi,1959,Boro,154.0,34.03333333333333,13.800000000000002,23.916666666666668,71.33333333333333,24.137735849056604,1.4333333333333333,1.0796296296296297,20.233333333333327
Rajshahi,1960,Aman,709.0,39.12,21.28,30.2,82.6,33.63962264150944,3.62,0.82,17.839999999999996
Rajshahi,1960,Aus,605.0,39.4,24.875,32.1375,71.5,24.68867924528302,4.375,1.525,14.524999999999999
Rajshahi,1960,Boro,34.0,34.9,14.333333333333334,24.616666666666664,62.333333333333336,24.137735849056604,1.3,0.8666666666666667,20.566666666666663
Rajshahi,1961,Aman,1462.5,31.880000000000003,20.44,26.160000000000004,81.84230769230768,67.57241379310345,3.8299999999999996,1.4300000000000002,11.440000000000001
Rajshahi,1961,Aus,1472.7115384615383,38.8,24.475,31.6375,77.67067307692308,52.93448275862069,4.9,2.175,14.324999999999996
Rajshahi,1961,Boro,100.23076923076923,31.71666666666667,14.116666666666665,22.916666666666668,67.4198717948718,47.865517241379315,1.55,1.2,17.6
Rajshahi,1962,Aman,677.0,33.2,20.3,26.75,80.4,68.17241379310344,3.63,1.2,12.900000000000002
Rajshahi,1962,Aus,1582.0,37.05,24.2875,30.66875,78.0,51.934482758620696,5.2,1.7750000000000001,12.762499999999996
Rajshahi,1962,Boro,45.0,33.699999999999996,13.333333333333334,23.516666666666666,64.66666666666667,50.16551724137931,1.2666666666666666,1.25,20.36666666666666
Rajshahi,1963,Aman,1160.0,33.760000000000005,21.06,27.410000000000004,83.4,69.07241379310345,3.6700000000000004,1.4300000000000002,12.700000000000006
Rajshahi,1963,Aus,2015.0,37.25,24.1375,30.69375,79.625,50.834482758620695,5.55,2.1875,13.1125
Rajshahi,1963,Boro,30.0,35.416666666666664,12.883333333333333,24.150000000000002,63.833333333333336,49.06551724137931,1.1666666666666667,1.2833333333333334,22.53333333333333
Rajshahi,1964,Aman,1981.0,32.846666666666664,21.566666666666666,27.206666666666667,81.66666666666667,100.19241379310344,4.053333333333334,0.7,11.279999999999998
Rajshahi,1964,Aus,3346.0,36.858333333333334,24.758333333333336,30.808333333333334,79.66666666666667,71.27162561576355,5.308333333333334,1.25,12.099999999999998
Rajshahi,1964,Boro,41.0,34.52222222222222,13.966666666666665,24.244444444444444,62.22222222222222,71.1512315270936,0.9777777777777779,0.7666666666666666,20.555555555555554
Rajshahi,1965,Aman,1865.0,32.88,21.033333333333335,26.956666666666663,81.66666666666667,99.09241379310345,3.713333333333333,0.8466666666666668,11.846666666666668
Rajshahi,1965,Aus,2468.0,37.975,24.84166666666667,31.408333333333335,75.0,75.87162561576355,4.616666666666666,1.6583333333333332,13.133333333333333
Rajshahi,1965,Boro,158.0,32.400000000000006,13.5,22.950000000000003,64.22222222222223,73.1512315270936,1.6111111111111112,0.7666666666666667,18.900000000000006
Rajshahi,1966,Aman,1894.0,32.526666666666664,20.8,26.663333333333334,82.26666666666667,98.49241379310345,3.746666666666667,0.6933333333333334,11.726666666666663
Rajshahi,1966,Aus,2021.0,37.675000000000004,25.433333333333334,31.554166666666664,73.25,78.37162561576355,4.4750000000000005,1.6416666666666666,12.24166666666667
Rajshahi,1966,Boro,78.0,34.02222222222222,14.033333333333333,24.02777777777778,64.88888888888889,73.2512315270936,1.4555555555555555,0.7555555555555555,19.988888888888887
Rajshahi,1967,Aman,1438.0,31.8,20.366666666666667,26.083333333333332,79.46666666666667,104.09241379310345,3.646666666666667,1.32,11.433333333333334
Rajshahi,1967,Aus,2328.0,35.90833333333333,24.21666666666667,30.0625,72.16666666666667,80.27162561576355,4.583333333333333,2.6,11.691666666666663
Rajshahi,1967,Boro,192.0,31.988888888888887,14.177777777777777,23.083333333333332,64.66666666666667,72.8512315270936,1.511111111111111,1.2222222222222223,17.81111111111111
Rajshahi,1968,Aman,1586.0,32.78,20.926666666666666,26.853333333333335,82.06666666666666,101.89241379310344,3.3866666666666663,0.8200000000000001,11.853333333333335
Rajshahi,1968,Aus,2549.0,35.666666666666664,24.599999999999998,30.133333333333336,75.16666666666667,77.37162561576355,4.7749999999999995,1.7583333333333335,11.066666666666666
Rajshahi,1968,Boro,49.0,31.422222222222224,13.333333333333334,22.37777777777778,64.44444444444444,72.3512315270936,1.488888888888889,0.911111111111111,18.08888888888889
Rajshahi,1969,Aman,3486.0,32.36,20.9,26.63,79.93333333333334,101.09241379310345,3.353333333333333,0.8200000000000001,11.46
Rajshahi,1969,Aus,2103.0,36.375,24.84166666666667,30.608333333333334,77.08333333333333,78.67162561576356,4.608333333333333,1.45,11.533333333333331
Rajshahi,1969,Boro,139.0,32.52222222222222,13.522222222222222,23.022222222222222,60.77777777777778,72.8512315270936,1.3888888888888888,0.9777777777777779,18.999999999999996
Rajshahi,1970,Aman,1673.0,32.32,21.113333333333333,26.716666666666665,80.26666666666667,102.09241379310345,3.7866666666666666,1.3599999999999999,11.206666666666667
Rajshahi,1970,Aus,3026.0,37.925000000000004,25.099999999999998,31.5125,74.83333333333333,75.47162561576356,4.916666666666667,2.1999999999999997,12.825000000000006
Rajshahi,1970,Boro,64.0,32.544444444444444,14.144444444444444,23.344444444444445,63.666666666666664,74.05123152709359,1.7111111111111112,1.0333333333333334,18.4
Rajshahi,1971,Aman,2656.0,32.026666666666664,20.566666666666666,26.296666666666667,80.53333333333333,102.19241379310344,3.7866666666666666,1.2600000000000002,11.459999999999997
Rajshahi,1971,Aus,2269.0,35.041666666666664,24.474999999999998,29.75833333333333,76.41666666666667,76.87162561576355,4.858333333333333,2.058333333333333,10.566666666666666
Rajshahi,1971,Boro,95.0,31.055555555555557,13.899999999999999,22.477777777777778,65.77777777777777,74.55123152709359,1.5555555555555556,0.8666666666666667,17.15555555555556
Rajshahi,1972,Aman,1384.0,33.806666666666665,20.60666666666667,27.206666666666667,78.26666666666667,105.59241379310345,3.04,0.9066666666666666,13.199999999999996
Rajshahi,1972,Aus,1672.0,38.891666666666666,25.291666666666668,32.09166666666667,70.25,78.77162561576355,3.85,2.2583333333333333,13.599999999999998
Rajshahi,1972,Boro,60.0,31.599999999999998,13.777777777777779,22.688888888888886,61.22222222222222,74.6512315270936,1.0555555555555556,1.1333333333333333,17.82222222222222
Rajshahi,1973,Aman,2889.0,31.733333333333334,21.426666666666666,26.58,81.86666666666666,102.59241379310345,3.7266666666666666,1.5733333333333335,10.306666666666668
Rajshahi,1973,Aus,3820.0,36.68333333333333,24.816666666666666,30.75,77.41666666666667,76.87162561576355,4.8999999999999995,2.375,11.866666666666664
Rajshahi,1973,Boro,207.0,34.48888888888889,13.955555555555556,24.22222222222222,62.77777777777778,74.8512315270936,1.2777777777777777,1.1,20.53333333333333
Rajshahi,1974,Aman,2168.0,33.766666666666666,21.21333333333333,27.49,78.06666666666666,103.89241379310344,3.253333333333333,1.22,12.553333333333335
Rajshahi,1974,Aus,2765.0,36.725,24.625,30.675,79.25,75.27162561576355,4.75,1.925,12.100000000000001
Rajshahi,1974,Boro,244.0,32.78888888888889,13.288888888888888,23.038888888888888,62.44444444444444,75.8512315270936,0.7777777777777778,1.0777777777777777,19.500000000000004
Rajshahi,1975,Aman,1663.0,32.21333333333333,20.86,26.53666666666667,78.86666666666666,104.79241379310345,3.26,1.1733333333333333,11.353333333333332
Rajshahi,1975,Aus,2633.0,38.50833333333333,24.858333333333334,31.683333333333334,73.5,80.07162561576355,4.166666666666667,2.15,13.649999999999999
Rajshahi,1975,Boro,75.0,33.51111111111111,14.077777777777778,23.794444444444444,59.44444444444444,73.6512315270936,1.3666666666666667,1.0444444444444445,19.433333333333337
Rajshahi,1976,Aman,2437.0,33.48,20.759999999999998,27.12,78.2,105.99241379310345,2.8266666666666667,0.98,12.719999999999999
Rajshahi,1976,Aus,3409.0,37.208333333333336,24.075,30.641666666666666,73.0,80.77162561576355,4.1000000000000005,1.875,13.133333333333336
Rajshahi,1976,Boro,72.0,32.98888888888889,14.744444444444444,23.866666666666667,59.22222222222222,76.05123152709359,0.8444444444444446,1.0333333333333334,18.244444444444444
Rajshahi,1977,Aman,1582.0,34.82666666666667,21.59333333333333,28.209999999999997,79.46666666666667,103.59241379310345,3.1666666666666665,1.0533333333333335,13.233333333333338
Rajshahi,1977,Aus,4518.0,36.05833333333333,24.041666666666668,30.05,79.75,74.37162561576355,5.058333333333334,1.8916666666666666,12.016666666666662
Rajshahi,1977,Boro,39.0,32.25555555555556,14.377777777777778,23.316666666666666,62.22222222222222,74.3512315270936,1.1777777777777778,0.6222222222222222,17.87777777777778
Rajshahi,1978,Aman,1724.0,32.193333333333335,21.173333333333336,26.683333333333334,78.73333333333333,102.59241379310345,3.253333333333333,1.3066666666666669,11.02
Rajshahi,1978,Aus,3114.0,36.875,24.116666666666664,30.495833333333334,77.33333333333333,76.67162561576356,4.7,2.3249999999999997,12.758333333333336
Rajshahi,1978,Boro,171.0,32.333333333333336,13.422222222222224,22.87777777777778,63.0,74.6512315270936,1.3333333333333333,0.9222222222222223,18.91111111111111
Rajshahi,1979,Aman,2763.0,32.92,21.753333333333334,27.336666666666666,79.93333333333334,106.47241379310344,3.2,1.1666666666666667,11.166666666666668
Rajshahi,1979,Aus,2416.0,39.516666666666666,25.183333333333334,32.35,67.58333333333333,86.13448275862069,3.766666666666667,2.4499999999999997,14.333333333333332
Rajshahi,1979,Boro,152.0,32.87777777777777,14.088888888888889,23.483333333333334,60.55555555555556,75.76551724137931,1.3888888888888888,1.2555555555555555,18.788888888888884
Rajshahi,1980,Aman,1760.0,32.586666666666666,21.533333333333335,27.06,79.06666666666666,102.97241379310344,2.9466666666666663,1.0266666666666666,11.053333333333331
Rajshahi,1980,Aus,2710.0,36.958333333333336,24.933333333333334,30.945833333333336,75.75,77.43448275862069,4.4750000000000005,2.6083333333333334,12.025000000000002
Rajshahi,1980,Boro,178.0,33.63333333333333,14.177777777777777,23.905555555555555,63.666666666666664,72.36551724137931,1.3222222222222222,1.0555555555555556,19.455555555555556
